|time|Rank|Product Names|Stars|Reviews|Authors/Company|Edition/Console|Price_std_or_min|Max_prices
99|2020-07-31 11:00|50.0|Óculos 3D Realidade Virtual Warrior, VR Glasses - JS080|||||51.9|
100|2020-07-31 11:29|1.0|Controle Dualshock 4 - PlayStation 4 - Preto|||PlayStation|PlayStation 4|262.9|
101|2020-07-31 11:29|2.0|Fone De Ouvido Headset Gamer Com Led Warrior - Ph219|||||139.9|
102|2020-07-31 11:29|3.0|Death Stranding - Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|78.9|
103|2020-07-31 11:29|4.0|Days Gone - PlayStation 4|||Playstation|PlayStation 4|79.0|
104|2020-07-31 11:29|5.0|The Last of Us Part II - Edição  Padrão - PlayStation 4|||Playstation|PlayStation 4|236.83|
105|2020-07-31 11:29|6.0|Horizon Zero Dawn Complete Edition Hits - PlayStation 4|||Playstation|PlayStation 4|53.9|
106|2020-07-31 11:29|7.0|Ghost Of Tsushima Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|246.39|
107|2020-07-31 11:29|8.0|Mouse Multilaser Sem Fio 2.4 Ghz 1600 Dpi Preto Usb - MO221|||||27.16|
108|2020-07-31 11:29|9.0|Fone de Ouvido Multilaser Profissional Giant P2 - PH049|||||59.41|
109|2020-07-31 11:29|10.0|Fortrek OM-801, Mouse Gamer USB, 3200 DPI, Preto/Verde|||||41.0|
110|2020-07-31 11:29|11.0|Controle Dualshock 4 - PlayStation 4 - Berry Blue|||PlayStation|PlayStation 4|289.0|
111|2020-07-31 11:29|12.0|Headset Sem Fio Série Ouro - Preto - Playstation 4|||Playstation|PlayStation 4|445.59|
112|2020-07-31 11:29|13.0|Teclado e Mouse kit Gamer Com Fio Gk-20 C3tech|||||63.42|
113|2020-07-31 11:29|14.0|HEADSET GAMER CLOUD CORE, Hyper X, KHX-HSCC-BK|||||409.0|
114|2020-07-31 11:29|15.0|Controle Dualshock 4 - PlayStation 4 - Branco Glacial|||PlayStation|PlayStation 4|275.41|
115|2020-07-31 11:29|16.0|Mouse Gamer PRO M5 RGB Preto FORTREK, Fortrek, Mouses|||||71.43|
116|2020-07-31 11:29|17.0|Headphone, One for All PC/Gaming SV5341, Preto|||||34.84|
117|2020-07-31 11:29|18.0|Microsoft Xbox Live Gold - 12 Meses + Chaveiro|||Microsoft|Xbox|149.0|
118|2020-07-31 11:29|19.0|Medievil - PlayStation 4|||Playstation|PlayStation 4|55.92|
119|2020-07-31 11:29|20.0|Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4|||Playstation|PlayStation 4|126.9|
120|2020-07-31 11:29|21.0|Final Fantasy VII Remake - Edição Padrão - PlayStation 4|||SQUARE ENIX|PlayStation 4|189.99|
121|2020-07-31 11:29|22.0|Mouse Gamer PRO M3 RGB Preto FORTREK, Fortrek, Mouses|||||95.83|
